example_id                                                           | status | run_time        |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:1:2]  | passed | 0.09699 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:1:3]  | passed | 0.10184 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:1:4]  | passed | 0.08968 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:2:1]  | passed | 0.09951 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:2:2]  | passed | 0.1 seconds     |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:2:3]  | passed | 0.09237 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:2:4]  | passed | 0.08419 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:2:5]  | passed | 0.09818 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:3:1]  | passed | 0.00895 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:4:1]  | passed | 0.08182 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:4:2]  | passed | 0.08044 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:5:1]  | passed | 0.10229 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:6:1]  | passed | 0.00174 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:6:2]  | passed | 0.08616 seconds |
./spec/consumers/change_punishment_appeal_consumer_spec.rb[1:1:7:1]  | passed | 0.00812 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:1:1]             | passed | 0.11078 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:1:2]             | passed | 0.10547 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:1:3]             | passed | 0.09015 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:1:4]             | passed | 0.08604 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:1:5]             | passed | 0.0931 seconds  |
./spec/consumers/delete_player_consumer_spec.rb[1:1:2:1]             | passed | 0.09098 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:3:1]             | passed | 0.05829 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:3:2]             | passed | 0.05508 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:4:1]             | passed | 0.09878 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:5:1]             | passed | 0.08832 seconds |
./spec/consumers/delete_player_consumer_spec.rb[1:1:6:1]             | passed | 0.057 seconds   |
./spec/consumers/delete_player_consumer_spec.rb[1:1:7:1]             | passed | 0.0922 seconds  |
./spec/consumers/delete_player_consumer_spec.rb[1:1:8:1]             | passed | 0.11782 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:1:1]    | passed | 0.08422 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:1:2]    | passed | 0.08571 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:2:1]    | passed | 0.0785 seconds  |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:2:2]    | passed | 0.08074 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:3:1]    | passed | 0.00335 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:4:1]    | passed | 0.08877 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:4:2]    | passed | 0.09076 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:5:1]    | passed | 0.11976 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:6:1]    | passed | 0.00398 seconds |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:6:2]    | passed | 0.0729 seconds  |
./spec/consumers/drop_punishment_appeal_consumer_spec.rb[1:1:7:1]    | passed | 0.00548 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:1:1]    | passed | 0.05633 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:1:2]    | passed | 0.03951 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:1:3]    | passed | 0.03887 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:1:4]    | passed | 0.04081 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:2:1]    | passed | 0.00448 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:3:1]    | passed | 0.03577 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:4:1]    | passed | 0.03724 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:5:1]    | passed | 0.0353 seconds  |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:6:1]    | passed | 0.0018 seconds  |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:7:1]    | passed | 0.05283 seconds |
./spec/consumers/minecraft_registration_consumer_spec.rb[1:1:8:1]    | passed | 0.07561 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:1:1]              | passed | 0.01476 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:1:2]              | passed | 0.01685 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:2:1]              | passed | 0.00325 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:2:2]              | passed | 0.003 seconds   |
./spec/consumers/restore_user_consumer_spec.rb[1:1:3:1]              | passed | 0.00092 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:4:1]              | passed | 0.00625 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:5:1]              | passed | 0.01557 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:6:1]              | passed | 0.00119 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:7:1]              | passed | 0.02798 seconds |
./spec/consumers/restore_user_consumer_spec.rb[1:1:8:1]              | passed | 0.00365 seconds |
./spec/consumers/set_about_me_consumer_spec.rb[1:1:1:1]              | passed | 0.05892 seconds |
./spec/consumers/set_about_me_consumer_spec.rb[1:1:2:1]              | passed | 0.0934 seconds  |
./spec/consumers/set_about_me_consumer_spec.rb[1:1:3:1]              | passed | 0.00432 seconds |
./spec/consumers/set_about_me_consumer_spec.rb[1:1:4:1]              | passed | 0.00473 seconds |
./spec/consumers/set_about_me_consumer_spec.rb[1:1:5:1]              | passed | 0.00404 seconds |
./spec/consumers/set_about_me_consumer_spec.rb[1:1:6:1]              | passed | 0.13048 seconds |
./spec/consumers/set_about_me_consumer_spec.rb[1:1:7:1]              | passed | 0.05082 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:1:1]                | passed | 0.16742 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:1:2]                | passed | 0.14013 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:1:3]                | passed | 0.16615 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:1:4]                | passed | 0.12753 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:1:5]                | passed | 0.11127 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:2:1:1]              | passed | 0.04072 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:2:2:1]              | passed | 0.03628 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:2:3:1]              | passed | 0.02963 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:3:1]                | passed | 0.02984 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:4:1]                | passed | 0.02742 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:5:1]                | passed | 0.14792 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:6:1]                | passed | 0.00464 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:7:1]                | passed | 0.00272 seconds |
./spec/consumers/two_factor_consumer_spec.rb[1:1:8:1]                | passed | 0.0367 seconds  |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:1:1]  | passed | 0.06898 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:1:2]  | passed | 0.05266 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:2:1]  | passed | 0.05403 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:2:2]  | passed | 0.05243 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:3:1]  | passed | 0.05307 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:4:1]  | passed | 0.08256 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:4:2]  | passed | 0.09185 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:5:1]  | passed | 0.00664 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:6:1]  | passed | 0.03634 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:6:2]  | passed | 0.03331 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:1:7:1]  | passed | 0.05853 seconds |
./spec/consumers/update_punishment_status_consumer_spec.rb[1:2:1]    | passed | 0.00137 seconds |
