example_id                                                      | status | run_time        |
./spec/models/authme_spec.rb[1:2:13]                            | passed | 0.00106 seconds |
./spec/models/authme_spec.rb[1:2:14]                            | passed | 0.0013 seconds  |
./spec/models/authme_spec.rb[1:2:15]                            | passed | 0.00109 seconds |
./spec/models/authme_spec.rb[1:2:16]                            | passed | 0.00109 seconds |
./spec/models/authme_spec.rb[1:2:17]                            | passed | 0.00162 seconds |
./spec/models/authme_spec.rb[1:3:1]                             | passed | 0.00131 seconds |
./spec/models/authme_spec.rb[1:3:2]                             | passed | 0.00104 seconds |
./spec/models/authme_spec.rb[1:4:1]                             | passed | 0.00297 seconds |
./spec/models/authme_spec.rb[1:4:2]                             | passed | 0.0027 seconds  |
./spec/models/authme_spec.rb[1:4:3]                             | passed | 0.00319 seconds |
./spec/models/authme_spec.rb[1:5:1]                             | passed | 0.001 seconds   |
./spec/models/luckperms_group_permission_spec.rb[1:1:1]         | passed | 0.00105 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:1:2]         | passed | 0.00199 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:1:3]         | passed | 0.00211 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:1:4]         | passed | 0.00228 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:1:5]         | passed | 0.00231 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:1:6]         | passed | 0.00219 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:2:1]         | passed | 0.00115 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:2:2]         | passed | 0.00101 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:2:3]         | passed | 0.00104 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:2:4]         | passed | 0.00099 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:2:5]         | passed | 0.00124 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:2:6]         | passed | 0.00114 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:2:7]         | passed | 0.00102 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:3:1]         | passed | 0.01105 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:3:2]         | passed | 0.01002 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:3:3]         | passed | 0.01018 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:3:4]         | passed | 0.01014 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:3:5]         | passed | 0.01226 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:3:6]         | passed | 0.01033 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:3:7]         | passed | 0.00974 seconds |
./spec/models/luckperms_group_permission_spec.rb[1:3:8]         | passed | 0.00974 seconds |
./spec/models/luckperms_group_spec.rb[1:1:1]                    | passed | 0.00143 seconds |
./spec/models/luckperms_group_spec.rb[1:1:2]                    | passed | 0.00238 seconds |
./spec/models/luckperms_group_spec.rb[1:1:3]                    | passed | 0.00224 seconds |
./spec/models/luckperms_group_spec.rb[1:1:4]                    | passed | 0.03912 seconds |
./spec/models/luckperms_group_spec.rb[1:1:5]                    | passed | 0.0023 seconds  |
./spec/models/luckperms_group_spec.rb[1:1:6]                    | passed | 0.00342 seconds |
./spec/models/luckperms_group_spec.rb[1:2:1]                    | passed | 0.00227 seconds |
./spec/models/luckperms_group_spec.rb[1:2:2]                    | passed | 0.00104 seconds |
./spec/models/luckperms_group_spec.rb[1:3:1]                    | passed | 0.00108 seconds |
./spec/models/luckperms_group_spec.rb[1:4:1]                    | passed | 0.00095 seconds |
./spec/models/luckperms_group_spec.rb[1:5:1]                    | passed | 0.00451 seconds |
./spec/models/luckperms_group_spec.rb[1:5:2]                    | passed | 0.00287 seconds |
./spec/models/luckperms_group_spec.rb[1:5:3]                    | passed | 0.00344 seconds |
./spec/models/luckperms_group_spec.rb[1:5:4]                    | passed | 0.00455 seconds |
./spec/models/luckperms_player_spec.rb[1:1:1]                   | passed | 0.00107 seconds |
./spec/models/luckperms_player_spec.rb[1:1:2]                   | passed | 0.00202 seconds |
./spec/models/luckperms_player_spec.rb[1:1:3]                   | passed | 0.00212 seconds |
./spec/models/luckperms_player_spec.rb[1:1:4]                   | passed | 0.00233 seconds |
./spec/models/luckperms_player_spec.rb[1:2:1]                   | passed | 0.00139 seconds |
./spec/models/luckperms_player_spec.rb[1:2:2]                   | passed | 0.00129 seconds |
./spec/models/luckperms_player_spec.rb[1:2:3]                   | passed | 0.00104 seconds |
./spec/models/luckperms_player_spec.rb[1:3:1]                   | passed | 0.0009 seconds  |
./spec/models/luckperms_player_spec.rb[1:4:1]                   | passed | 0.00212 seconds |
./spec/models/luckperms_player_spec.rb[1:4:2]                   | passed | 0.00336 seconds |
./spec/models/luckperms_player_spec.rb[1:4:3]                   | passed | 0.00237 seconds |
./spec/models/luckperms_player_spec.rb[1:4:4]                   | passed | 0.00348 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:1:1]          | passed | 0.0012 seconds  |
./spec/models/luckperms_user_permission_spec.rb[1:1:2]          | passed | 0.00205 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:1:3]          | passed | 0.00252 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:1:4]          | passed | 0.00829 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:2:1]          | passed | 0.0011 seconds  |
./spec/models/luckperms_user_permission_spec.rb[1:2:2]          | passed | 0.00105 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:2:3]          | passed | 0.00107 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:2:4]          | passed | 0.00109 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:2:5]          | passed | 0.00107 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:2:6]          | passed | 0.00104 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:2:7]          | passed | 0.00102 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:3:1]          | passed | 0.00885 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:3:2]          | passed | 0.00843 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:3:3]          | passed | 0.0098 seconds  |
./spec/models/luckperms_user_permission_spec.rb[1:3:4]          | passed | 0.00873 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:3:5]          | passed | 0.00874 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:3:6]          | passed | 0.00842 seconds |
./spec/models/luckperms_user_permission_spec.rb[1:3:7]          | passed | 0.00831 seconds |
./spec/requests/api/v1/player_spec.rb[1:1:1:1]                  | passed | 0.00355 seconds |
./spec/requests/api/v1/player_spec.rb[1:1:2:1]                  | passed | 0.02963 seconds |
./spec/requests/api/v1/player_spec.rb[1:1:3:1:1]                | passed | 0.00336 seconds |
./spec/requests/api/v1/player_spec.rb[1:1:3:2:1]                | passed | 0.0036 seconds  |
./spec/requests/api/v1/player_spec.rb[1:1:3:3:1]                | passed | 0.0043 seconds  |
./spec/requests/api/v1/player_spec.rb[1:1:3:4:1:1]              | passed | 0.00561 seconds |
./spec/requests/api/v1/player_spec.rb[1:1:3:4:2:1]              | passed | 0.00532 seconds |
./spec/requests/api/v1/player_spec.rb[1:1:3:4:3:1]              | passed | 0.0045 seconds  |
./spec/workers/check_users_status_worker_spec.rb[1:1:1:1]       | passed | 0.00322 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:1:2]       | passed | 0.00304 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:1:3]       | passed | 0.00301 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:2:1]       | passed | 0.00298 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:2:2]       | passed | 0.00305 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:3:1]       | passed | 0.0037 seconds  |
./spec/workers/check_users_status_worker_spec.rb[1:1:3:2]       | passed | 0.00312 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:4:1]       | passed | 0.00366 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:5:1]       | passed | 0.00363 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:6:1]       | passed | 0.00332 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:1:7:1]       | passed | 0.05297 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:2:1]         | passed | 0.22955 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:2:2]         | passed | 0.00269 seconds |
./spec/workers/check_users_status_worker_spec.rb[1:2:3:1]       | passed | 0.00222 seconds |
